num_ops num_float_ops num_comp_ops deepest_loop_level num_threads num_lambda_iter t(5) t(50) t(500) t(5000)
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 24 500 27.5958 57.3889 295.67 297.183
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 26 500 23.1248 40.5662 274.844 275.174
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 28 500 23.015 56.5037 294.061 295.492
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 30 500 23.1649 56.4546 297.094 297.853
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 32 500 23.0908 56.4456 297.878 301.886
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 1 100 0.0413246 0.0332776 0.0287228 0.0256637
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 2 100 0.022674 0.0189713 0.0330407 0.0285586
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 4 100 0.0131123 0.0207496 0.0350017 0.0298928
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 6 100 0.00963014 0.02105 0.0360466 0.025481
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 8 100 0.00737741 0.0202144 0.0342436 0.0295781
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 10 100 0.00616405 0.0211176 0.0369374 0.0312117
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 12 100 0.00813693 0.0216186 0.0368325 0.0305498
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 14 100 0.00607563 0.0207599 0.0358625 0.0305824
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 16 100 0.00622202 0.0217572 0.0214699 0.0317336
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 18 100 0.00587288 0.0207637 0.0353422 0.0301533
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 20 100 0.00571448 0.0217184 0.0499303 0.0284703
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 22 100 0.00575876 0.0209793 0.049731 0.034361
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 24 100 0.00571623 0.0297543 0.0475641 0.0373433
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 26 100 0.00544315 0.0292489 0.0470562 0.0388197
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 28 100 0.00593951 0.0300181 0.0498334 0.0402368
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 30 100 0.00622894 0.0294568 0.045832 0.0399877
../functions/mat_mat3.hpp 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 40204 20000 10102 2 32 100 0.00597108 0.0295899 0.0435113 0.0401356
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 1 100 0.0414628 0.0347417 0.0294827 0.0262387
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 2 100 0.0222911 0.019732 0.0349438 0.029416
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4 100 0.0130018 0.0194168 0.033556 0.0288999
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 6 100 0.00963663 0.0206737 0.0314041 0.0277503
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 8 100 0.00744103 0.0208632 0.0347781 0.0296679
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 10 100 0.00609617 0.0210213 0.0350612 0.0302306
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 12 100 0.00591605 0.0219923 0.0359546 0.0213445
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 14 100 0.00609945 0.0215536 0.035434 0.0231119
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 16 100 0.0059363 0.0211984 0.0316924 0.0305716
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 18 100 0.00572587 0.0212437 0.0215166 0.0331151
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 20 100 0.00574228 0.0293951 0.0234489 0.0302948
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 22 100 0.00573481 0.029644 0.0372915 0.0414704
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 24 100 0.0058893 0.0289642 0.0338868 0.0361391
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 26 100 0.00555322 0.0292378 0.0466034 0.0386358
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 28 100 0.00575834 0.0297526 0.047171 0.0341235
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 30 100 0.00620917 0.0297609 0.0484974 0.039299
../functions/mat_mat4.hpp 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 4020206 2000000 1010103 3 32 100 0.0056445 0.0297755 0.0412218 0.0395878
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 1 100 0.0404982 0.0323015 0.0279288 0.0253055
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 2 100 0.0228795 0.0186224 0.0326188 0.0285386
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4 100 0.0113088 0.0207159 0.0349774 0.0303249
