filename num_threads num_ops num_float_ops num_comp_ops num_lambda_iter deepest_loop_level num_int_var num_float_var num_if_stmts num_if_stmts_in_loop time(1) time(5) time(50) time(500)
../functions/mat_mat6.hpp 32 402 0 101 0 1 1 0 0 0 0.445513 0.432026 0.326149 0.62887 
../functions/mat_mat.hpp 1 402 0 101 0 1 1 0 0 0 12.4145 11.7279 11.7755 11.7659 
../functions/mat_mat.hpp 2 402 0 101 0 1 1 0 0 0 6.64826 6.36877 6.4246 6.43277 
../functions/mat_mat.hpp 4 402 0 101 0 1 1 0 0 0 4.07243 3.99182 4.01405 6.85405 
../functions/mat_mat.hpp 6 402 0 101 0 1 1 0 0 0 3.03774 2.97607 3.42719 7.19313 
../functions/mat_mat.hpp 8 402 0 101 0 1 1 0 0 0 2.64864 2.65304 2.64559 7.19558 
../functions/mat_mat.hpp 10 402 0 101 0 1 1 0 0 0 2.44108 2.49925 2.17296 6.99176 
../functions/mat_mat.hpp 12 402 0 101 0 1 1 0 0 0 2.54033 2.31343 2.3187 7.14554 
../functions/mat_mat.hpp 14 402 0 101 0 1 1 0 0 0 2.27403 2.13072 2.40449 7.15757 
../functions/mat_mat.hpp 16 402 0 101 0 1 1 0 0 0 2.4074 2.16883 2.55611 7.33854 
../functions/mat_mat.hpp 18 402 0 101 0 1 1 0 0 0 2.34396 2.34692 2.56787 7.55258 
../functions/mat_mat.hpp 20 402 0 101 0 1 1 0 0 0 2.2487 2.29187 2.22046 7.3333 
../functions/mat_mat.hpp 22 402 0 101 0 1 1 0 0 0 2.35905 2.32253 2.23768 7.74499 
../functions/mat_mat.hpp 24 402 0 101 0 1 1 0 0 0 2.36832 2.29804 2.26878 7.76076 
../functions/mat_mat.hpp 26 402 0 101 0 1 1 0 0 0 2.40948 2.3313 2.2531 7.62864 
../functions/mat_mat.hpp 28 402 0 101 0 1 1 0 0 0 2.47337 2.45905 2.24244 7.83553 
../functions/mat_mat.hpp 30 402 0 101 0 1 1 0 0 0 2.45825 2.26384 2.13888 7.91645 
../functions/mat_mat.hpp 32 402 0 101 0 1 1 0 0 0 2.59163 2.35356 2.26627 7.93927 
../functions/mat_vect2.hpp 1 402 0 101 0 1 1 0 0 0 0.0091615 0.00437556 0.00403501 0.00401937 
../functions/mat_vect2.hpp 2 402 0 101 0 1 1 0 0 0 0.00627447 0.0028116 0.0025337 0.00235596 
../functions/mat_vect2.hpp 4 402 0 101 0 1 1 0 0 0 0.00571651 0.00181392 0.00164316 0.00259314 
